place,datetime,CO2,Temperature_moyenne
Svalbard and Jan Mayen,2010-12-01,0.0,-14.300999999999998
Svalbard and Jan Mayen,2011-01-01,0.0,-16.969
Svalbard and Jan Mayen,2011-02-01,0.0,-13.53
Svalbard and Jan Mayen,2011-03-01,0.0,-14.065999999999999
Svalbard and Jan Mayen,2011-04-01,0.0,-8.085
Svalbard and Jan Mayen,2011-05-01,0.0,-3.445
Svalbard and Jan Mayen,2011-06-01,0.0,2.0140000000000002
Svalbard and Jan Mayen,2011-07-01,0.0,4.43
Svalbard and Jan Mayen,2011-08-01,0.0,4.269
Svalbard and Jan Mayen,2011-09-01,0.0,2.151
Svalbard and Jan Mayen,2011-10-01,0.0,-4.313
Svalbard and Jan Mayen,2011-11-01,0.0,-7.718999999999999
Svalbard and Jan Mayen,2011-12-01,0.0,-8.652000000000001
Svalbard and Jan Mayen,2012-01-01,0.0,-5.779
Svalbard and Jan Mayen,2012-02-01,0.0,-7.334
Svalbard and Jan Mayen,2012-03-01,0.0,-7.577999999999999
Svalbard and Jan Mayen,2012-04-01,0.0,-10.84
Svalbard and Jan Mayen,2012-05-01,0.0,-3.6239999999999997
Svalbard and Jan Mayen,2012-06-01,0.0,1.986
Svalbard and Jan Mayen,2012-07-01,0.0,4.534
Svalbard and Jan Mayen,2012-08-01,0.0,4.027
Svalbard and Jan Mayen,2012-09-01,0.0,1.291
Svalbard and Jan Mayen,2012-10-01,0.0,-4.256
Svalbard and Jan Mayen,2012-11-01,0.0,-7.877999999999999
Svalbard and Jan Mayen,2012-12-01,0.0,-9.921
Svalbard and Jan Mayen,2013-01-01,0.0,-10.443
Svalbard and Jan Mayen,2013-02-01,0.0,-13.603
Svalbard and Jan Mayen,2013-03-01,0.0,-16.73
Svalbard and Jan Mayen,2013-04-01,0.0,-11.751
Svalbard and Jan Mayen,2013-05-01,0.0,-3.09
Svalbard and Jan Mayen,2013-06-01,0.0,2.4219999999999997
Svalbard and Jan Mayen,2013-07-01,0.0,5.354
Svalbard and Jan Mayen,2013-08-01,0.0,4.785
Svalbard and Jan Mayen,2013-09-01,0.0,0.0
Ahvenanmaan Lääni,2000-01-01,0.0,0.19699999999999998
Ahvenanmaan Lääni,2000-02-01,0.0,-0.023
Ahvenanmaan Lääni,2000-03-01,0.0,0.615
Ahvenanmaan Lääni,2000-04-01,0.0,4.124
Ahvenanmaan Lääni,2000-05-01,0.0,8.557
Ahvenanmaan Lääni,2000-06-01,0.0,11.742
Ahvenanmaan Lääni,2000-07-01,0.0,14.655
Ahvenanmaan Lääni,2000-08-01,0.0,15.008
Ahvenanmaan Lääni,2000-09-01,0.0,11.475
Ahvenanmaan Lääni,2000-10-01,0.0,10.427999999999999
Ahvenanmaan Lääni,2000-11-01,0.0,7.132999999999999
Ahvenanmaan Lääni,2000-12-01,0.0,3.489
Ahvenanmaan Lääni,2001-01-01,0.0,0.591
Ahvenanmaan Lääni,2001-02-01,0.0,-4.1739999999999995
Ahvenanmaan Lääni,2001-03-01,0.0,-1.903
Ahvenanmaan Lääni,2001-04-01,0.0,3.448
Ahvenanmaan Lääni,2001-05-01,0.0,7.587999999999999
Ahvenanmaan Lääni,2001-06-01,0.0,12.425999999999998
Ahvenanmaan Lääni,2001-07-01,0.0,17.797
Ahvenanmaan Lääni,2001-08-01,0.0,16.03
Ahvenanmaan Lääni,2001-09-01,0.0,12.618
Ahvenanmaan Lääni,2001-10-01,0.0,9.686
Ahvenanmaan Lääni,2001-11-01,0.0,3.7239999999999998
Ahvenanmaan Lääni,2001-12-01,0.0,-1.013
Ahvenanmaan Lääni,2002-01-01,0.0,-0.769
Ahvenanmaan Lääni,2002-02-01,0.0,0.9420000000000001
Ahvenanmaan Lääni,2002-03-01,0.0,1.09
Ahvenanmaan Lääni,2002-04-01,0.0,4.164
Ahvenanmaan Lääni,2002-05-01,0.0,9.461
Ahvenanmaan Lääni,2002-06-01,0.0,14.960999999999999
Ahvenanmaan Lääni,2002-07-01,0.0,17.572
Ahvenanmaan Lääni,2002-08-01,0.0,19.613
Ahvenanmaan Lääni,2002-09-01,0.0,12.564
Ahvenanmaan Lääni,2002-10-01,0.0,3.781
Ahvenanmaan Lääni,2002-11-01,0.0,1.051
Ahvenanmaan Lääni,2002-12-01,0.0,-2.8169999999999997
Ahvenanmaan Lääni,2003-01-01,0.0,-3.975
Ahvenanmaan Lääni,2003-02-01,0.0,-3.673
Ahvenanmaan Lääni,2003-03-01,0.0,1.0390000000000001
Ahvenanmaan Lääni,2003-04-01,0.0,1.99
Ahvenanmaan Lääni,2003-05-01,0.0,7.992000000000001
Ahvenanmaan Lääni,2003-06-01,0.0,12.450999999999999
Ahvenanmaan Lääni,2003-07-01,0.0,18.674
Ahvenanmaan Lääni,2003-08-01,0.0,16.504
Ahvenanmaan Lääni,2003-09-01,0.0,12.889000000000001
Ahvenanmaan Lääni,2003-10-01,0.0,5.252999999999999
Ahvenanmaan Lääni,2003-11-01,0.0,4.65
Ahvenanmaan Lääni,2003-12-01,0.0,2.0869999999999997
Ahvenanmaan Lääni,2004-01-01,0.0,-2.322
Ahvenanmaan Lääni,2004-02-01,0.0,-1.262
Ahvenanmaan Lääni,2004-03-01,0.0,0.10099999999999999
Ahvenanmaan Lääni,2004-04-01,0.0,4.012
Ahvenanmaan Lääni,2004-05-01,0.0,7.832999999999999
Ahvenanmaan Lääni,2004-06-01,0.0,11.613
Ahvenanmaan Lääni,2004-07-01,0.0,15.44
Ahvenanmaan Lääni,2004-08-01,0.0,17.084
Ahvenanmaan Lääni,2004-09-01,0.0,12.82
Ahvenanmaan Lääni,2004-10-01,0.0,7.729
Ahvenanmaan Lääni,2004-11-01,0.0,2.924
Ahvenanmaan Lääni,2004-12-01,0.0,2.252
Ahvenanmaan Lääni,2005-01-01,0.0,1.379
Ahvenanmaan Lääni,2005-02-01,0.0,-1.899
Ahvenanmaan Lääni,2005-03-01,0.0,-3.197
Ahvenanmaan Lääni,2005-04-01,0.0,3.61
Ahvenanmaan Lääni,2005-05-01,0.0,7.593
Ahvenanmaan Lääni,2005-06-01,0.0,11.87
Ahvenanmaan Lääni,2005-07-01,0.0,17.572
Ahvenanmaan Lääni,2005-08-01,0.0,15.995
Ahvenanmaan Lääni,2005-09-01,0.0,12.978
Ahvenanmaan Lääni,2005-10-01,0.0,8.719
Ahvenanmaan Lääni,2005-11-01,0.0,5.364
Ahvenanmaan Lääni,2005-12-01,0.0,0.705
Ahvenanmaan Lääni,2006-01-01,0.0,-1.472
Ahvenanmaan Lääni,2006-02-01,0.0,-3.0869999999999997
Ahvenanmaan Lääni,2006-03-01,0.0,-4.654
Ahvenanmaan Lääni,2006-04-01,0.0,2.654
Ahvenanmaan Lääni,2006-05-01,0.0,7.797000000000001
Ahvenanmaan Lääni,2006-06-01,0.0,13.315
Ahvenanmaan Lääni,2006-07-01,0.0,17.601
Ahvenanmaan Lääni,2006-08-01,0.0,18.367
Ahvenanmaan Lääni,2006-09-01,0.0,14.745
Ahvenanmaan Lääni,2006-10-01,0.0,9.554
Ahvenanmaan Lääni,2006-11-01,0.0,5.152
Ahvenanmaan Lääni,2006-12-01,0.0,5.235
Ahvenanmaan Lääni,2007-01-01,0.0,0.594
Ahvenanmaan Lääni,2007-02-01,0.0,-4.042
Ahvenanmaan Lääni,2007-03-01,0.0,2.443
Ahvenanmaan Lääni,2007-04-01,0.0,4.621
Ahvenanmaan Lääni,2007-05-01,0.0,8.411
Ahvenanmaan Lääni,2007-06-01,0.0,13.722999999999999
Ahvenanmaan Lääni,2007-07-01,0.0,15.749
Ahvenanmaan Lääni,2007-08-01,0.0,16.776
Ahvenanmaan Lääni,2007-09-01,0.0,11.785
Ahvenanmaan Lääni,2007-10-01,0.0,7.97
Ahvenanmaan Lääni,2007-11-01,0.0,3.3310000000000004
Ahvenanmaan Lääni,2007-12-01,0.0,2.987
Ahvenanmaan Lääni,2008-01-01,0.0,2.315
Ahvenanmaan Lääni,2008-02-01,0.0,2.121
Ahvenanmaan Lääni,2008-03-01,0.0,0.7829999999999999
Ahvenanmaan Lääni,2008-04-01,0.0,4.391
Ahvenanmaan Lääni,2008-05-01,0.0,8.826
Ahvenanmaan Lääni,2008-06-01,0.0,13.706
Ahvenanmaan Lääni,2008-07-01,0.0,16.623
Ahvenanmaan Lääni,2008-08-01,0.0,15.06
Ahvenanmaan Lääni,2008-09-01,0.0,11.082
Ahvenanmaan Lääni,2008-10-01,0.0,8.699
Ahvenanmaan Lääni,2008-11-01,0.0,4.125
Ahvenanmaan Lääni,2008-12-01,0.0,2.176
Ahvenanmaan Lääni,2009-01-01,0.0,-0.725
Ahvenanmaan Lääni,2009-02-01,0.0,-2.544
Ahvenanmaan Lääni,2009-03-01,0.0,-0.099
Ahvenanmaan Lääni,2009-04-01,0.0,4.468999999999999
Ahvenanmaan Lääni,2009-05-01,0.0,9.082
Ahvenanmaan Lääni,2009-06-01,0.0,11.67
Ahvenanmaan Lääni,2009-07-01,0.0,16.086
Ahvenanmaan Lääni,2009-08-01,0.0,16.423
Ahvenanmaan Lääni,2009-09-01,0.0,13.177
Ahvenanmaan Lääni,2009-10-01,0.0,5.614
Ahvenanmaan Lääni,2009-11-01,0.0,5.539
Ahvenanmaan Lääni,2009-12-01,0.0,-0.823
Ahvenanmaan Lääni,2010-01-01,0.0,-6.416
Ahvenanmaan Lääni,2010-02-01,0.0,-6.285
Ahvenanmaan Lääni,2010-03-01,0.0,-1.8530000000000002
Ahvenanmaan Lääni,2010-04-01,0.0,2.812
Ahvenanmaan Lääni,2010-05-01,0.0,8.07
Ahvenanmaan Lääni,2010-06-01,0.0,12.212
Ahvenanmaan Lääni,2010-07-01,0.0,19.119
Ahvenanmaan Lääni,2010-08-01,0.0,16.512
Ahvenanmaan Lääni,2010-09-01,0.0,12.001
Ahvenanmaan Lääni,2010-10-01,0.0,6.6979999999999995
Ahvenanmaan Lääni,2010-11-01,0.0,0.79
Ahvenanmaan Lääni,2010-12-01,0.0,-5.317
Ahvenanmaan Lääni,2011-01-01,0.0,-1.959
Ahvenanmaan Lääni,2011-02-01,0.0,-6.39
Ahvenanmaan Lääni,2011-03-01,0.0,-0.311
Ahvenanmaan Lääni,2011-04-01,0.0,4.803999999999999
Ahvenanmaan Lääni,2011-05-01,0.0,8.603
Ahvenanmaan Lääni,2011-06-01,0.0,14.472999999999999
Ahvenanmaan Lääni,2011-07-01,0.0,18.003
Ahvenanmaan Lääni,2011-08-01,0.0,16.819000000000003
Ahvenanmaan Lääni,2011-09-01,0.0,13.606
Ahvenanmaan Lääni,2011-10-01,0.0,8.583
Ahvenanmaan Lääni,2011-11-01,0.0,6.415
Ahvenanmaan Lääni,2011-12-01,0.0,3.403
Ahvenanmaan Lääni,2012-01-01,0.0,-0.943
Ahvenanmaan Lääni,2012-02-01,0.0,-3.4539999999999997
Ahvenanmaan Lääni,2012-03-01,0.0,2.3169999999999997
Ahvenanmaan Lääni,2012-04-01,0.0,2.935
Ahvenanmaan Lääni,2012-05-01,0.0,8.434
Ahvenanmaan Lääni,2012-06-01,0.0,10.645
Ahvenanmaan Lääni,2012-07-01,0.0,16.05
Ahvenanmaan Lääni,2012-08-01,0.0,15.605
Ahvenanmaan Lääni,2012-09-01,0.0,12.087
Ahvenanmaan Lääni,2012-10-01,0.0,7.03
Ahvenanmaan Lääni,2012-11-01,0.0,5.478
Ahvenanmaan Lääni,2012-12-01,0.0,-3.417
Ahvenanmaan Lääni,2013-01-01,0.0,-2.569
Ahvenanmaan Lääni,2013-02-01,0.0,-1.7819999999999998
Ahvenanmaan Lääni,2013-03-01,0.0,-4.779
Ahvenanmaan Lääni,2013-04-01,0.0,1.7009999999999998
Ahvenanmaan Lääni,2013-05-01,0.0,10.327
Ahvenanmaan Lääni,2013-06-01,0.0,14.068
Ahvenanmaan Lääni,2013-07-01,0.0,16.447
Ahvenanmaan Lääni,2013-08-01,0.0,16.425
Ahvenanmaan Lääni,2013-09-01,0.0,0.0
French Southern Territories,2000-01-01,0.0,8.564
French Southern Territories,2000-02-01,0.0,8.929
French Southern Territories,2000-03-01,0.0,7.834
French Southern Territories,2000-04-01,0.0,5.785
French Southern Territories,2000-05-01,0.0,4.7589999999999995
French Southern Territories,2000-06-01,0.0,3.1860000000000004
French Southern Territories,2000-07-01,0.0,3.0460000000000003
French Southern Territories,2000-08-01,0.0,2.112
French Southern Territories,2000-09-01,0.0,2.208
French Southern Territories,2000-10-01,0.0,3.358
French Southern Territories,2000-11-01,0.0,5.345
French Southern Territories,2000-12-01,0.0,7.562
French Southern Territories,2001-01-01,0.0,8.581
French Southern Territories,2001-02-01,0.0,8.157
French Southern Territories,2001-03-01,0.0,7.308
French Southern Territories,2001-04-01,0.0,5.641
French Southern Territories,2001-05-01,0.0,4.45
French Southern Territories,2001-06-01,0.0,2.513
French Southern Territories,2001-07-01,0.0,1.798
French Southern Territories,2001-08-01,0.0,3.425
French Southern Territories,2001-09-01,0.0,3.286
French Southern Territories,2001-10-01,0.0,3.3689999999999998
French Southern Territories,2001-11-01,0.0,5.622999999999999
French Southern Territories,2001-12-01,0.0,7.827000000000001
French Southern Territories,2002-01-01,0.0,9.241
French Southern Territories,2002-02-01,0.0,9.254
French Southern Territories,2002-03-01,0.0,7.186
French Southern Territories,2002-04-01,0.0,6.11
French Southern Territories,2002-05-01,0.0,3.594
French Southern Territories,2002-06-01,0.0,2.948
French Southern Territories,2002-07-01,0.0,2.673
French Southern Territories,2002-08-01,0.0,3.069
French Southern Territories,2002-09-01,0.0,2.083
French Southern Territories,2002-10-01,0.0,2.9619999999999997
French Southern Territories,2002-11-01,0.0,5.754
French Southern Territories,2002-12-01,0.0,7.507999999999999
French Southern Territories,2003-01-01,0.0,9.772
French Southern Territories,2003-02-01,0.0,7.933
French Southern Territories,2003-03-01,0.0,7.959
French Southern Territories,2003-04-01,0.0,5.723
French Southern Territories,2003-05-01,0.0,4.059
French Southern Territories,2003-06-01,0.0,3.372
French Southern Territories,2003-07-01,0.0,2.463
French Southern Territories,2003-08-01,0.0,4.079
French Southern Territories,2003-09-01,0.0,3.799
French Southern Territories,2003-10-01,0.0,3.2119999999999997
French Southern Territories,2003-11-01,0.0,5.399
French Southern Territories,2003-12-01,0.0,8.415
French Southern Territories,2004-01-01,0.0,9.477
French Southern Territories,2004-02-01,0.0,8.205
French Southern Territories,2004-03-01,0.0,8.027999999999999
French Southern Territories,2004-04-01,0.0,6.53
French Southern Territories,2004-05-01,0.0,4.236000000000001
French Southern Territories,2004-06-01,0.0,3.306
French Southern Territories,2004-07-01,0.0,2.841
French Southern Territories,2004-08-01,0.0,2.6660000000000004
French Southern Territories,2004-09-01,0.0,3.0589999999999997
French Southern Territories,2004-10-01,0.0,3.1460000000000004
French Southern Territories,2004-11-01,0.0,5.606
French Southern Territories,2004-12-01,0.0,8.211
French Southern Territories,2005-01-01,0.0,9.736
French Southern Territories,2005-02-01,0.0,8.549
French Southern Territories,2005-03-01,0.0,7.084
French Southern Territories,2005-04-01,0.0,6.297000000000001
French Southern Territories,2005-05-01,0.0,4.3389999999999995
French Southern Territories,2005-06-01,0.0,3.656
French Southern Territories,2005-07-01,0.0,2.115
French Southern Territories,2005-08-01,0.0,2.693
French Southern Territories,2005-09-01,0.0,2.8569999999999998
French Southern Territories,2005-10-01,0.0,4.11
French Southern Territories,2005-11-01,0.0,5.442
French Southern Territories,2005-12-01,0.0,8.595
French Southern Territories,2006-01-01,0.0,8.899
French Southern Territories,2006-02-01,0.0,8.552
French Southern Territories,2006-03-01,0.0,7.593
French Southern Territories,2006-04-01,0.0,7.002999999999999
French Southern Territories,2006-05-01,0.0,5.215
French Southern Territories,2006-06-01,0.0,2.872
French Southern Territories,2006-07-01,0.0,2.867
French Southern Territories,2006-08-01,0.0,1.071
French Southern Territories,2006-09-01,0.0,2.497
French Southern Territories,2006-10-01,0.0,4.013
French Southern Territories,2006-11-01,0.0,5.236000000000001
French Southern Territories,2006-12-01,0.0,8.004
French Southern Territories,2007-01-01,0.0,10.154
French Southern Territories,2007-02-01,0.0,8.589
French Southern Territories,2007-03-01,0.0,7.186
French Southern Territories,2007-04-01,0.0,6.087000000000001
French Southern Territories,2007-05-01,0.0,4.111000000000001
French Southern Territories,2007-06-01,0.0,1.4569999999999999
French Southern Territories,2007-07-01,0.0,2.787
French Southern Territories,2007-08-01,0.0,1.743
French Southern Territories,2007-09-01,0.0,2.276
French Southern Territories,2007-10-01,0.0,3.735
French Southern Territories,2007-11-01,0.0,5.175
French Southern Territories,2007-12-01,0.0,7.315
French Southern Territories,2008-01-01,0.0,8.468
French Southern Territories,2008-02-01,0.0,8.451
French Southern Territories,2008-03-01,0.0,7.664
French Southern Territories,2008-04-01,0.0,5.438
French Southern Territories,2008-05-01,0.0,4.387
French Southern Territories,2008-06-01,0.0,3.278
French Southern Territories,2008-07-01,0.0,2.748
French Southern Territories,2008-08-01,0.0,2.3209999999999997
French Southern Territories,2008-09-01,0.0,4.7989999999999995
French Southern Territories,2008-10-01,0.0,4.24
French Southern Territories,2008-11-01,0.0,5.917999999999999
French Southern Territories,2008-12-01,0.0,7.654
French Southern Territories,2009-01-01,0.0,8.318999999999999
French Southern Territories,2009-02-01,0.0,8.316
French Southern Territories,2009-03-01,0.0,7.386
French Southern Territories,2009-04-01,0.0,5.9879999999999995
French Southern Territories,2009-05-01,0.0,3.148
French Southern Territories,2009-06-01,0.0,3.738
French Southern Territories,2009-07-01,0.0,2.112
French Southern Territories,2009-08-01,0.0,3.7310000000000003
French Southern Territories,2009-09-01,0.0,2.975
French Southern Territories,2009-10-01,0.0,3.335
French Southern Territories,2009-11-01,0.0,5.266
French Southern Territories,2009-12-01,0.0,7.785
French Southern Territories,2010-01-01,0.0,9.195
French Southern Territories,2010-02-01,0.0,8.141
French Southern Territories,2010-03-01,0.0,6.894
French Southern Territories,2010-04-01,0.0,5.597
French Southern Territories,2010-05-01,0.0,5.3660000000000005
French Southern Territories,2010-06-01,0.0,3.885
French Southern Territories,2010-07-01,0.0,3.715
French Southern Territories,2010-08-01,0.0,3.415
French Southern Territories,2010-09-01,0.0,2.553
French Southern Territories,2010-10-01,0.0,3.7110000000000003
French Southern Territories,2010-11-01,0.0,6.063
French Southern Territories,2010-12-01,0.0,9.124
French Southern Territories,2011-01-01,0.0,9.104
French Southern Territories,2011-02-01,0.0,8.588
French Southern Territories,2011-03-01,0.0,7.215
French Southern Territories,2011-04-01,0.0,6.19
French Southern Territories,2011-05-01,0.0,4.494
French Southern Territories,2011-06-01,0.0,2.891
French Southern Territories,2011-07-01,0.0,2.5
French Southern Territories,2011-08-01,0.0,2.9339999999999997
French Southern Territories,2011-09-01,0.0,2.975
French Southern Territories,2011-10-01,0.0,3.035
French Southern Territories,2011-11-01,0.0,5.362
French Southern Territories,2011-12-01,0.0,8.676
French Southern Territories,2012-01-01,0.0,8.949
French Southern Territories,2012-02-01,0.0,8.318999999999999
French Southern Territories,2012-03-01,0.0,7.841
French Southern Territories,2012-04-01,0.0,6.99
French Southern Territories,2012-05-01,0.0,4.706
French Southern Territories,2012-06-01,0.0,3.597
French Southern Territories,2012-07-01,0.0,3.313
French Southern Territories,2012-08-01,0.0,3.719
French Southern Territories,2012-09-01,0.0,3.0589999999999997
French Southern Territories,2012-10-01,0.0,3.429
French Southern Territories,2012-11-01,0.0,4.7989999999999995
French Southern Territories,2012-12-01,0.0,7.6579999999999995
French Southern Territories,2013-01-01,0.0,8.976
French Southern Territories,2013-02-01,0.0,8.591000000000001
French Southern Territories,2013-03-01,0.0,8.589
French Southern Territories,2013-04-01,0.0,6.48
French Southern Territories,2013-05-01,0.0,4.125
French Southern Territories,2013-06-01,0.0,2.873
French Southern Territories,2013-07-01,0.0,2.9930000000000003
French Southern Territories,2013-08-01,0.0,2.8569999999999998
French Southern Territories,2013-09-01,0.0,0.0
Principality of Monaco,2000-01-01,0.0,0.157
Principality of Monaco,2000-02-01,0.0,3.7710000000000004
Principality of Monaco,2000-03-01,0.0,6.007999999999999
Principality of Monaco,2000-04-01,0.0,8.339
Principality of Monaco,2000-05-01,0.0,14.517999999999999
Principality of Monaco,2000-06-01,0.0,17.96
Principality of Monaco,2000-07-01,0.0,17.995
Principality of Monaco,2000-08-01,0.0,19.674
Principality of Monaco,2000-09-01,0.0,15.765999999999998
Principality of Monaco,2000-10-01,0.0,10.225
Principality of Monaco,2000-11-01,0.0,4.9719999999999995
Principality of Monaco,2000-12-01,0.0,3.3689999999999998
Principality of Monaco,2001-01-01,0.0,2.013
Principality of Monaco,2001-02-01,0.0,3.4
Principality of Monaco,2001-03-01,0.0,7.515
Principality of Monaco,2001-04-01,0.0,8.005
Principality of Monaco,2001-05-01,0.0,13.993
Principality of Monaco,2001-06-01,0.0,17.062
Principality of Monaco,2001-07-01,0.0,19.732
Principality of Monaco,2001-08-01,0.0,20.427
Principality of Monaco,2001-09-01,0.0,13.324000000000002
Principality of Monaco,2001-10-01,0.0,12.699000000000002
Principality of Monaco,2001-11-01,0.0,4.6930000000000005
Principality of Monaco,2001-12-01,0.0,-0.321
Principality of Monaco,2002-01-01,0.0,0.531
Principality of Monaco,2002-02-01,0.0,4.131
Principality of Monaco,2002-03-01,0.0,7.212999999999999
Principality of Monaco,2002-04-01,0.0,9.128
Principality of Monaco,2002-05-01,0.0,12.309000000000001
Principality of Monaco,2002-06-01,0.0,18.3
Principality of Monaco,2002-07-01,0.0,19.081
Principality of Monaco,2002-08-01,0.0,18.238
Principality of Monaco,2002-09-01,0.0,14.225
Principality of Monaco,2002-10-01,0.0,10.329
Principality of Monaco,2002-11-01,0.0,6.709
Principality of Monaco,2002-12-01,0.0,2.928
Principality of Monaco,2003-01-01,0.0,0.447
Principality of Monaco,2003-02-01,0.0,0.43
Principality of Monaco,2003-03-01,0.0,6.294
Principality of Monaco,2003-04-01,0.0,8.724
Principality of Monaco,2003-05-01,0.0,14.633
Principality of Monaco,2003-06-01,0.0,21.221
Principality of Monaco,2003-07-01,0.0,21.555
Principality of Monaco,2003-08-01,0.0,23.035999999999998
Principality of Monaco,2003-09-01,0.0,15.357999999999999
Principality of Monaco,2003-10-01,0.0,8.802
Principality of Monaco,2003-11-01,0.0,5.966
Principality of Monaco,2003-12-01,0.0,2.247
Principality of Monaco,2004-01-01,0.0,0.762
Principality of Monaco,2004-02-01,0.0,2.186
Principality of Monaco,2004-03-01,0.0,4.908
Principality of Monaco,2004-04-01,0.0,8.318
Principality of Monaco,2004-05-01,0.0,11.89
Principality of Monaco,2004-06-01,0.0,17.724
Principality of Monaco,2004-07-01,0.0,19.567
Principality of Monaco,2004-08-01,0.0,19.358
Principality of Monaco,2004-09-01,0.0,16.099
Principality of Monaco,2004-10-01,0.0,11.405999999999999
Principality of Monaco,2004-11-01,0.0,4.878
Principality of Monaco,2004-12-01,0.0,2.1630000000000003
Principality of Monaco,2005-01-01,0.0,0.201
Principality of Monaco,2005-02-01,0.0,-0.128
Principality of Monaco,2005-03-01,0.0,4.809
Principality of Monaco,2005-04-01,0.0,8.167
Principality of Monaco,2005-05-01,0.0,14.054
Principality of Monaco,2005-06-01,0.0,18.82
Principality of Monaco,2005-07-01,0.0,20.024
Principality of Monaco,2005-08-01,0.0,18.561
Principality of Monaco,2005-09-01,0.0,15.339
Principality of Monaco,2005-10-01,0.0,10.837
Principality of Monaco,2005-11-01,0.0,4.353
Principality of Monaco,2005-12-01,0.0,-0.816
Principality of Monaco,2006-01-01,0.0,-0.382
Principality of Monaco,2006-02-01,0.0,1.577
Principality of Monaco,2006-03-01,0.0,4.822
Principality of Monaco,2006-04-01,0.0,9.5
Principality of Monaco,2006-05-01,0.0,13.519
Principality of Monaco,2006-06-01,0.0,17.833
Principality of Monaco,2006-07-01,0.0,22.441999999999997
Principality of Monaco,2006-08-01,0.0,17.79
Principality of Monaco,2006-09-01,0.0,16.433
Principality of Monaco,2006-10-01,0.0,12.213
Principality of Monaco,2006-11-01,0.0,6.999
Principality of Monaco,2006-12-01,0.0,2.713
Principality of Monaco,2007-01-01,0.0,3.195
Principality of Monaco,2007-02-01,0.0,4.303999999999999
Principality of Monaco,2007-03-01,0.0,6.265
Principality of Monaco,2007-04-01,0.0,11.777999999999999
Principality of Monaco,2007-05-01,0.0,14.154000000000002
Principality of Monaco,2007-06-01,0.0,17.171
Principality of Monaco,2007-07-01,0.0,19.379
Principality of Monaco,2007-08-01,0.0,18.285
Principality of Monaco,2007-09-01,0.0,14.582
Principality of Monaco,2007-10-01,0.0,10.142999999999999
Principality of Monaco,2007-11-01,0.0,4.39
Principality of Monaco,2007-12-01,0.0,1.286
Principality of Monaco,2008-01-01,0.0,2.5140000000000002
Principality of Monaco,2008-02-01,0.0,3.275
Principality of Monaco,2008-03-01,0.0,5.522
Principality of Monaco,2008-04-01,0.0,8.318999999999999
Principality of Monaco,2008-05-01,0.0,13.52
Principality of Monaco,2008-06-01,0.0,17.221
Principality of Monaco,2008-07-01,0.0,19.515
Principality of Monaco,2008-08-01,0.0,19.273
Principality of Monaco,2008-09-01,0.0,14.34
Principality of Monaco,2008-10-01,0.0,10.559000000000001
Principality of Monaco,2008-11-01,0.0,4.9510000000000005
Principality of Monaco,2008-12-01,0.0,0.682
Principality of Monaco,2009-01-01,0.0,-0.29
Principality of Monaco,2009-02-01,0.0,1.926
Principality of Monaco,2009-03-01,0.0,5.885
Principality of Monaco,2009-04-01,0.0,9.554
Principality of Monaco,2009-05-01,0.0,15.015999999999998
Principality of Monaco,2009-06-01,0.0,17.750999999999998
Principality of Monaco,2009-07-01,0.0,20.257
Principality of Monaco,2009-08-01,0.0,20.988000000000003
Principality of Monaco,2009-09-01,0.0,16.301
Principality of Monaco,2009-10-01,0.0,10.475
Principality of Monaco,2009-11-01,0.0,6.313
Principality of Monaco,2009-12-01,0.0,0.977
Principality of Monaco,2010-01-01,0.0,-1.385
Principality of Monaco,2010-02-01,0.0,0.96
Principality of Monaco,2010-03-01,0.0,4.648
Principality of Monaco,2010-04-01,0.0,9.24
Principality of Monaco,2010-05-01,0.0,11.940999999999999
Principality of Monaco,2010-06-01,0.0,16.834
Principality of Monaco,2010-07-01,0.0,21.524
Principality of Monaco,2010-08-01,0.0,18.903
Principality of Monaco,2010-09-01,0.0,14.558
Principality of Monaco,2010-10-01,0.0,9.328
Principality of Monaco,2010-11-01,0.0,4.58
Principality of Monaco,2010-12-01,0.0,-0.447
Principality of Monaco,2011-01-01,0.0,0.848
Principality of Monaco,2011-02-01,0.0,3.085
Principality of Monaco,2011-03-01,0.0,5.921
Principality of Monaco,2011-04-01,0.0,11.151
Principality of Monaco,2011-05-01,0.0,15.007
Principality of Monaco,2011-06-01,0.0,16.962
Principality of Monaco,2011-07-01,0.0,18.17
Principality of Monaco,2011-08-01,0.0,19.874000000000002
Principality of Monaco,2011-09-01,0.0,17.205
Principality of Monaco,2011-10-01,0.0,10.914000000000001
Principality of Monaco,2011-11-01,0.0,6.682
Principality of Monaco,2011-12-01,0.0,2.863
Principality of Monaco,2012-01-01,0.0,1.9180000000000001
Principality of Monaco,2012-02-01,0.0,-0.866
Principality of Monaco,2012-03-01,0.0,7.97
Principality of Monaco,2012-04-01,0.0,8.546
Principality of Monaco,2012-05-01,0.0,13.190999999999999
Principality of Monaco,2012-06-01,0.0,17.19
Principality of Monaco,2012-07-01,0.0,19.774
Principality of Monaco,2012-08-01,0.0,20.91
Principality of Monaco,2012-09-01,0.0,15.450999999999999
Principality of Monaco,2012-10-01,0.0,10.758
Principality of Monaco,2012-11-01,0.0,6.289
Principality of Monaco,2012-12-01,0.0,1.8530000000000002
Principality of Monaco,2013-01-01,0.0,1.348
Principality of Monaco,2013-02-01,0.0,0.473
Principality of Monaco,2013-03-01,0.0,4.548
Principality of Monaco,2013-04-01,0.0,8.72
